,image paths,A,B,alpha,alpha QC
9387,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Barbra_Streisand/Barbra_Streisand_0002.jpg,224,224,1,100
9388,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Mitchell_Potter/Mitchell_Potter_0001.jpg,224,224,1,100
9389,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Omar_Khan_Sharif/Omar_Khan_Sharif_0001.jpg,224,224,1,100
9390,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Garry_McCoy/Garry_McCoy_0001.jpg,224,224,1,100
9391,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Gary_Locke/Gary_Locke_0001.jpg,224,224,1,100
9392,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Gary_Locke/Gary_Locke_0002.jpg,224,224,1,100
9393,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Chris_Tucker/Chris_Tucker_0001.jpg,224,224,1,100
9394,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Chris_Tucker/Chris_Tucker_0002.jpg,224,224,1,100
9395,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Kenenisa_Bekele/Kenenisa_Bekele_0001.jpg,224,224,1,100
9396,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Pat_Rochester/Pat_Rochester_0001.jpg,224,224,1,100
9397,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Kevin_Crane/Kevin_Crane_0001.jpg,224,224,1,100
9398,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Jackson/Michael_Jackson_0006.jpg,224,224,1,100
9399,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Jackson/Michael_Jackson_0004.jpg,224,224,1,100
9400,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Jackson/Michael_Jackson_0001.jpg,224,224,1,100
9401,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Jackson/Michael_Jackson_0003.jpg,224,224,1,100
9402,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Jackson/Michael_Jackson_0008.jpg,224,224,1,100
9403,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Jackson/Michael_Jackson_0009.jpg,224,224,1,100
9404,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Jackson/Michael_Jackson_0007.jpg,224,224,1,100
9405,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Jackson/Michael_Jackson_0012.jpg,224,224,1,100
9406,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Jackson/Michael_Jackson_0011.jpg,224,224,1,100
9407,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Jackson/Michael_Jackson_0005.jpg,224,224,1,100
9408,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Jackson/Michael_Jackson_0002.jpg,224,224,1,100
9409,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Jackson/Michael_Jackson_0010.jpg,224,224,1,100
9410,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Margerry_Bakley/Margerry_Bakley_0001.jpg,224,224,1,100
9411,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/JJ_Redick/JJ_Redick_0001.jpg,224,224,1,100
9412,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/JJ_Redick/JJ_Redick_0002.jpg,224,224,1,100
9413,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/JJ_Redick/JJ_Redick_0002.jpg,224,224,1,100
9414,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ally_Sheedy/Ally_Sheedy_0001.jpg,224,224,1,100
9415,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Paul_Brandt/Paul_Brandt_0001.jpg,224,224,1,100
9416,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Bloomberg/Michael_Bloomberg_0015.jpg,224,224,1,100
9417,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Bloomberg/Michael_Bloomberg_0012.jpg,224,224,1,100
9418,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Bloomberg/Michael_Bloomberg_0012.jpg,224,224,1,100
9419,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Bloomberg/Michael_Bloomberg_0007.jpg,224,224,1,100
9420,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Bloomberg/Michael_Bloomberg_0019.jpg,224,224,1,100
9421,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Bloomberg/Michael_Bloomberg_0006.jpg,224,224,1,100
9422,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Bloomberg/Michael_Bloomberg_0020.jpg,224,224,1,100
9423,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Bloomberg/Michael_Bloomberg_0018.jpg,224,224,1,100
9424,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Bloomberg/Michael_Bloomberg_0009.jpg,224,224,1,100
9425,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Bloomberg/Michael_Bloomberg_0004.jpg,224,224,1,100
9426,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Bloomberg/Michael_Bloomberg_0011.jpg,224,224,1,100
9427,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Bloomberg/Michael_Bloomberg_0016.jpg,224,224,1,100
9428,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Bloomberg/Michael_Bloomberg_0013.jpg,224,224,1,100
9429,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Bloomberg/Michael_Bloomberg_0010.jpg,224,224,1,100
9430,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Bloomberg/Michael_Bloomberg_0017.jpg,224,224,1,100
9431,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Bloomberg/Michael_Bloomberg_0002.jpg,224,224,1,100
9432,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Bloomberg/Michael_Bloomberg_0001.jpg,224,224,1,100
9433,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Bloomberg/Michael_Bloomberg_0008.jpg,224,224,1,100
9434,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Bloomberg/Michael_Bloomberg_0014.jpg,224,224,1,100
9435,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Bloomberg/Michael_Bloomberg_0005.jpg,224,224,1,100
9436,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Bloomberg/Michael_Bloomberg_0003.jpg,224,224,1,100
9437,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Demi_Moore/Demi_Moore_0001.jpg,224,224,1,100
9438,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Demi_Moore/Demi_Moore_0003.jpg,224,224,1,100
9439,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Demi_Moore/Demi_Moore_0002.jpg,224,224,1,100
9440,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Demi_Moore/Demi_Moore_0004.jpg,224,224,1,100
9441,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Frank_Marshall/Frank_Marshall_0001.jpg,224,224,1,100
9442,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Kristy_Curry/Kristy_Curry_0001.jpg,224,224,1,100
9443,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Carla_Myers/Carla_Myers_0002.jpg,224,224,1,100
9444,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Carla_Myers/Carla_Myers_0001.jpg,224,224,1,100
9445,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ratna_Sari_Dewi_Sukarno/Ratna_Sari_Dewi_Sukarno_0001.jpg,224,224,1,100
9446,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Jorge_Quiroga/Jorge_Quiroga_0001.jpg,224,224,1,100
9447,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Robert_Blake/Robert_Blake_0004.jpg,224,224,1,100
9448,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Robert_Blake/Robert_Blake_0006.jpg,224,224,1,100
9449,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Robert_Blake/Robert_Blake_0008.jpg,224,224,1,100
9450,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Robert_Blake/Robert_Blake_0002.jpg,224,224,1,100
9451,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Robert_Blake/Robert_Blake_0005.jpg,224,224,1,100
9452,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Robert_Blake/Robert_Blake_0007.jpg,224,224,1,100
9453,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Robert_Blake/Robert_Blake_0001.jpg,224,224,1,100
9454,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Robert_Blake/Robert_Blake_0003.jpg,224,224,1,100
9455,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Gary_Gitnick/Gary_Gitnick_0001.jpg,224,224,1,100
9456,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Juergen_Peters/Juergen_Peters_0001.jpg,224,224,1,100
9457,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Juergen_Peters/Juergen_Peters_0002.jpg,224,224,1,100
9458,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Donald_Keyser/Donald_Keyser_0001.jpg,224,224,1,100
9459,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Amy_Redford/Amy_Redford_0001.jpg,224,224,1,100
9460,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Shamai_Leibowitz/Shamai_Leibowitz_0001.jpg,224,224,1,100
9461,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Tyra_Banks/Tyra_Banks_0002.jpg,224,224,1,100
9462,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Tyra_Banks/Tyra_Banks_0001.jpg,224,224,1,100
9463,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Farouk_al-Sharaa/Farouk_al-Sharaa_0003.jpg,224,224,1,100
9464,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Farouk_al-Sharaa/Farouk_al-Sharaa_0002.jpg,224,224,1,100
9465,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Farouk_al-Sharaa/Farouk_al-Sharaa_0001.jpg,224,224,1,100
9466,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Larry_Ralston/Larry_Ralston_0001.jpg,224,224,1,100
9467,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Julius_Erving/Julius_Erving_0001.jpg,224,224,1,100
9468,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Mike_Slive/Mike_Slive_0001.jpg,224,224,1,100
9469,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Placido_Domingo/Placido_Domingo_0001.jpg,224,224,1,100
9470,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Placido_Domingo/Placido_Domingo_0002.jpg,224,224,1,100
9471,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Placido_Domingo/Placido_Domingo_0003.jpg,224,224,1,100
9472,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Misty_Dawn_Clymer/Misty_Dawn_Clymer_0001.jpg,224,224,1,100
9473,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ben_Curtis/Ben_Curtis_0003.jpg,224,224,1,100
9474,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ben_Curtis/Ben_Curtis_0001.jpg,224,224,1,100
9475,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ben_Curtis/Ben_Curtis_0002.jpg,224,224,1,100
9476,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Princess_Caroline/Princess_Caroline_0005.jpg,224,224,1,100
9477,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Princess_Caroline/Princess_Caroline_0002.jpg,224,224,1,100
9478,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Princess_Caroline/Princess_Caroline_0004.jpg,224,224,1,100
9479,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Princess_Caroline/Princess_Caroline_0003.jpg,224,224,1,100
9480,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Princess_Caroline/Princess_Caroline_0001.jpg,224,224,1,100
9481,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Polona_Bas/Polona_Bas_0001.jpg,224,224,1,100
9482,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Mike_Richter/Mike_Richter_0001.jpg,224,224,1,100
9483,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Kirby_Puckett/Kirby_Puckett_0001.jpg,224,224,1,100
9484,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Dave_Matthews/Dave_Matthews_0001.jpg,224,224,1,100
9485,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Thabo_Mbeki/Thabo_Mbeki_0003.jpg,224,224,1,100
9486,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Thabo_Mbeki/Thabo_Mbeki_0005.jpg,224,224,1,100
9487,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Thabo_Mbeki/Thabo_Mbeki_0004.jpg,224,224,1,100
9488,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Thabo_Mbeki/Thabo_Mbeki_0002.jpg,224,224,1,100
9489,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Nastassia_Kinski/Nastassia_Kinski_0002.jpg,224,224,1,100
9490,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Nastassia_Kinski/Nastassia_Kinski_0001.jpg,224,224,1,100
9491,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Leah_Remini/Leah_Remini_0001.jpg,224,224,1,100
9492,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Minnie_Driver/Minnie_Driver_0002.jpg,224,224,1,100
9493,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Minnie_Driver/Minnie_Driver_0001.jpg,224,224,1,100
9494,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Alicia_Silverstone/Alicia_Silverstone_0001.jpg,224,224,1,100
9495,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Alicia_Silverstone/Alicia_Silverstone_0002.jpg,224,224,1,100
9496,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Erika_Christensen/Erika_Christensen_0002.jpg,224,224,1,100
9497,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Erika_Christensen/Erika_Christensen_0001.jpg,224,224,1,100
9498,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Karen_Sharpe_Kramer/Karen_Sharpe_Kramer_0001.jpg,224,224,1,100
9499,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Joseph_LePore/Joseph_LePore_0001.jpg,224,224,1,100
9500,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Peter_Goldmark/Peter_Goldmark_0001.jpg,224,224,1,100
9501,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ricardo_Lopez_Murphy/Ricardo_Lopez_Murphy_0001.jpg,224,224,1,100
9502,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ricardo_Lopez_Murphy/Ricardo_Lopez_Murphy_0002.jpg,224,224,1,100
9503,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Angela_Bassett/Angela_Bassett_0006.jpg,224,224,1,100
9504,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Angela_Bassett/Angela_Bassett_0004.jpg,224,224,1,100
9505,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Angela_Bassett/Angela_Bassett_0001.jpg,224,224,1,100
9506,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Angela_Bassett/Angela_Bassett_0005.jpg,224,224,1,100
9507,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Angela_Bassett/Angela_Bassett_0003.jpg,224,224,1,100
9508,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Angela_Bassett/Angela_Bassett_0002.jpg,224,224,1,100
9509,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Chris_Pronger/Chris_Pronger_0001.jpg,224,224,1,100
9510,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Tammy_Lynn_Michaels/Tammy_Lynn_Michaels_0002.jpg,224,224,1,100
9511,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Tammy_Lynn_Michaels/Tammy_Lynn_Michaels_0002.jpg,224,224,1,100
9512,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Tammy_Lynn_Michaels/Tammy_Lynn_Michaels_0001.jpg,224,224,1,100
9513,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Tammy_Lynn_Michaels/Tammy_Lynn_Michaels_0001.jpg,224,224,1,100
9514,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Kemal_Dervis/Kemal_Dervis_0001.jpg,224,224,1,100
9515,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Kemal_Dervis/Kemal_Dervis_0002.jpg,224,224,1,100
9516,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Kemal_Dervis/Kemal_Dervis_0003.jpg,224,224,1,100
9517,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Kang_Gum-sil/Kang_Gum-sil_0001.jpg,224,224,1,100
9518,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ravan_AG_Farhadi/Ravan_AG_Farhadi_0001.jpg,224,224,1,100
9519,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Rob_Lowe/Rob_Lowe_0002.jpg,224,224,1,100
9520,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Rob_Lowe/Rob_Lowe_0004.jpg,224,224,1,100
9521,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Rob_Lowe/Rob_Lowe_0003.jpg,224,224,1,100
9522,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Rob_Lowe/Rob_Lowe_0001.jpg,224,224,1,100
9523,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/James_Hakett/James_Hakett_0001.jpg,224,224,1,100
9524,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Brandon_Boyd/Brandon_Boyd_0001.jpg,224,224,1,100
9525,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Sebastian_Saja/Sebastian_Saja_0002.jpg,224,224,1,100
9526,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Sebastian_Saja/Sebastian_Saja_0003.jpg,224,224,1,100
9527,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Sebastian_Saja/Sebastian_Saja_0001.jpg,224,224,1,100
9528,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Robert_Mugabe/Robert_Mugabe_0001.jpg,224,224,1,100
9529,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Robert_Mugabe/Robert_Mugabe_0002.jpg,224,224,1,100
9530,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Oswald_Gruebel/Oswald_Gruebel_0001.jpg,224,224,1,100
9531,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Debra_Brown/Debra_Brown_0001.jpg,224,224,1,100
9532,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Debra_Brown/Debra_Brown_0002.jpg,224,224,1,100
9533,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Alvaro_Noboa/Alvaro_Noboa_0003.jpg,224,224,1,100
9534,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Alvaro_Noboa/Alvaro_Noboa_0002.jpg,224,224,1,100
9535,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Alvaro_Noboa/Alvaro_Noboa_0001.jpg,224,224,1,100
9536,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Valeri_Bure/Valeri_Bure_0001.jpg,224,224,1,100
9537,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Marisol_Martinez_Sambran/Marisol_Martinez_Sambran_0001.jpg,224,224,1,100
9538,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Jacqueline_Obradors/Jacqueline_Obradors_0001.jpg,224,224,1,100
9539,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Jacqueline_Obradors/Jacqueline_Obradors_0002.jpg,224,224,1,100
9540,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Benjamin_Bratt/Benjamin_Bratt_0001.jpg,224,224,1,100
9541,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Eladio_Larez/Eladio_Larez_0001.jpg,224,224,1,100
9542,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Richard_Reid/Richard_Reid_0001.jpg,224,224,1,100
9543,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ralph_Firman/Ralph_Firman_0001.jpg,224,224,1,100
9544,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ralph_Firman/Ralph_Firman_0002.jpg,224,224,1,100
9545,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Roberto_Guaterroma/Roberto_Guaterroma_0001.jpg,224,224,1,100
9546,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/John_Snow/John_Snow_0008.jpg,224,224,1,100
9547,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/John_Snow/John_Snow_0017.jpg,224,224,1,100
9548,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/John_Snow/John_Snow_0006.jpg,224,224,1,100
9549,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/John_Snow/John_Snow_0004.jpg,224,224,1,100
9550,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/John_Snow/John_Snow_0005.jpg,224,224,1,100
9551,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/John_Snow/John_Snow_0007.jpg,224,224,1,100
9552,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/John_Snow/John_Snow_0001.jpg,224,224,1,100
9553,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/John_Snow/John_Snow_0014.jpg,224,224,1,100
9554,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/John_Snow/John_Snow_0013.jpg,224,224,1,100
9555,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/John_Snow/John_Snow_0003.jpg,224,224,1,100
9556,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/John_Snow/John_Snow_0016.jpg,224,224,1,100
9557,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/John_Snow/John_Snow_0010.jpg,224,224,1,100
9558,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/John_Snow/John_Snow_0012.jpg,224,224,1,100
9559,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/John_Snow/John_Snow_0009.jpg,224,224,1,100
9560,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/John_Snow/John_Snow_0002.jpg,224,224,1,100
9561,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/John_Snow/John_Snow_0015.jpg,224,224,1,100
9562,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/John_Snow/John_Snow_0011.jpg,224,224,1,100
9563,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Douglas_Gansler/Douglas_Gansler_0001.jpg,224,224,1,100
9564,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Doug_Moe/Doug_Moe_0001.jpg,224,224,1,100
9565,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Scott_McNealy/Scott_McNealy_0002.jpg,224,224,1,100
9566,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Scott_McNealy/Scott_McNealy_0001.jpg,224,224,1,100
9567,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Larry_Templeton/Larry_Templeton_0001.jpg,224,224,1,100
9568,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Jamir_Miller/Jamir_Miller_0001.jpg,224,224,1,100
9569,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Melchor_Cob_Castro/Melchor_Cob_Castro_0001.jpg,224,224,1,100
